originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_1600,regionflow_1700,regionflow_1800,regionflow_1850,regionflow_1900,regionflow_1950,regionflow_2000,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_1600,countryflow_1700,countryflow_1800,countryflow_1850,countryflow_1900,countryflow_1950,countryflow_2000,origin_show,destination_show
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place073,Frankfurt,place021,Kansas City,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,280,,place073,Frankfurt,place022,Los Angeles,0,0,0,0,0,0,1,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place073,Frankfurt,place023,Los Angeles County,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place073,Frankfurt,place024,Louisville,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,174,0,,place073,Frankfurt,place025,Manhattan,0,0,0,0,0,1,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place073,Frankfurt,place026,Milwaukee,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place073,Frankfurt,place029,New Orleans,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place073,Frankfurt,place030,New York,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,1,0,0,0,0,0,,place073,Frankfurt,place031,New York City,0,1,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,174,0,,place073,Frankfurt,place033,Oakland,0,0,0,0,0,1,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,280,,place073,Frankfurt,place037,Philadelphia,0,0,0,0,0,0,1,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place073,Frankfurt,place038,Pittsburgh,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place073,Frankfurt,place039,Portland,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place073,Frankfurt,place040,Salt Lake City,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place073,Frankfurt,place041,San Antonio,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place073,Frankfurt,place042,San Diego,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,174,0,,place073,Frankfurt,place043,San Francisco,0,0,0,0,0,1,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place073,Frankfurt,place045,Santa Monica,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place073,Frankfurt,place046,Seattle,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,72,0,0,,place073,Frankfurt,place048,St. Louis,0,0,0,0,1,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place073,Frankfurt,place050,Washington DC,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place073,Frankfurt,place051,Woodland Hills,0,0,0,0,0,0,0,1,1
DEU,Germany,AUT,Austria,0,0,0,0,0,54,0,,place073,Frankfurt,place053,Vienna,0,0,0,0,0,1,0,1,1
DEU,Germany,BEL,Belgium,0,0,0,0,0,0,7,,place073,Frankfurt,place055,Brussels,0,0,0,0,0,0,0,1,1
DEU,Germany,CZE,Czech-Rep,0,0,0,0,11,0,0,,place073,Frankfurt,place056,Prague,0,0,0,0,1,0,0,1,1
DEU,Germany,FIN,Finland,0,0,0,0,0,0,0,,place073,Frankfurt,place057,Helsinki,0,0,0,0,0,0,0,1,0
DEU,Germany,FRA,France,0,0,0,0,0,79,0,,place073,Frankfurt,place060,France,0,0,0,0,0,1,0,1,0
DEU,Germany,FRA,France,0,0,0,0,34,0,0,,place073,Frankfurt,place067,Paris,0,0,0,0,5,0,0,1,1
DEU,Germany,DEU,Germany,0,0,0,0,0,1204,0,,place073,Frankfurt,place070,Berlin,0,0,0,0,0,8,0,1,1
DEU,Germany,DEU,Germany,0,0,0,0,637,0,0,,place073,Frankfurt,place071,Cologne,0,0,0,0,1,0,0,1,1
DEU,Germany,DEU,Germany,0,0,0,0,0,0,0,,place073,Frankfurt,place072,Dresden,0,0,0,0,0,0,0,1,1
DEU,Germany,DEU,Germany,0,0,0,0,0,0,0,,place073,Frankfurt,place073,Frankfurt,0,0,0,0,0,0,0,1,1
DEU,Germany,DEU,Germany,0,0,0,0,0,0,2069,,place073,Frankfurt,place074,Hamburg,0,0,0,0,0,0,2,1,1
DEU,Germany,DEU,Germany,0,0,0,0,0,0,0,,place073,Frankfurt,place075,Hanover,0,0,0,0,0,0,0,1,1
DEU,Germany,DEU,Germany,0,0,0,0,637,0,0,,place073,Frankfurt,place076,Leipzig,0,0,0,0,1,0,0,1,1
DEU,Germany,DEU,Germany,0,0,0,0,0,0,2069,,place073,Frankfurt,place077,Munich,0,0,0,0,0,0,3,1,1
DEU,Germany,DEU,Germany,0,0,0,0,0,0,0,,place073,Frankfurt,place079,Stuttgart,0,0,0,0,0,0,0,1,1
DEU,Germany,HUN,Hungary,0,0,0,0,0,0,0,,place073,Frankfurt,place081,Budapest,0,0,0,0,0,0,0,1,1
DEU,Germany,IRL,Ireland,0,0,0,0,0,0,0,,place073,Frankfurt,place082,Dublin,0,0,0,0,0,0,0,1,1
DEU,Germany,ITA,Italy,0,0,0,0,0,53,0,,place073,Frankfurt,place085,Florence,0,0,0,0,0,1,0,1,1
DEU,Germany,ITA,Italy,0,0,0,0,0,0,0,,place073,Frankfurt,place087,Milan,0,0,0,0,0,0,0,1,1
DEU,Germany,ITA,Italy,0,0,0,0,0,0,0,,place073,Frankfurt,place088,Naples,0,0,0,0,0,0,0,1,0
DEU,Germany,ITA,Italy,0,7,0,0,0,0,0,,place073,Frankfurt,place090,Rome,0,1,0,0,0,0,0,1,1
DEU,Germany,ITA,Italy,0,0,0,0,0,0,0,,place073,Frankfurt,place092,Turin,0,0,0,0,0,0,0,1,0
DEU,Germany,ITA,Italy,0,0,0,0,0,0,0,,place073,Frankfurt,place093,Venice,0,0,0,0,0,0,0,1,0
DEU,Germany,NLD,Holland,0,0,0,0,0,0,0,,place073,Frankfurt,place094,Amsterdam,0,0,0,0,0,0,0,1,1
DEU,Germany,NLD,Holland,0,0,0,0,0,0,0,,place073,Frankfurt,place098,The Hague,0,0,0,0,0,0,0,1,0
DEU,Germany,POL,Poland,0,0,0,0,0,95,0,,place073,Frankfurt,place099,Auschwitz,0,0,0,0,0,2,0,1,1
DEU,Germany,POL,Poland,0,0,0,0,0,0,0,,place073,Frankfurt,place100,Warsaw,0,0,0,0,0,0,0,1,1
DEU,Germany,POL,Poland,0,0,0,0,0,95,0,,place073,Frankfurt,place101,Wroclaw,0,0,0,0,0,1,0,1,0
DEU,Germany,RUS,Russia,0,0,0,0,0,0,0,,place073,Frankfurt,place103,Moscow,0,0,0,0,0,0,0,1,1
DEU,Germany,ESP,Spain,0,0,0,0,0,0,0,,place073,Frankfurt,place105,Madrid,0,0,0,0,0,0,0,1,1
DEU,Germany,SWE,Sweden,0,0,0,0,0,0,0,,place073,Frankfurt,place107,Stockholm,0,0,0,0,0,0,0,1,1
DEU,Germany,GBR,UK,0,0,0,0,0,0,0,,place073,Frankfurt,place111,Birmingham,0,0,0,0,0,0,0,1,0
DEU,Germany,GBR,UK,0,0,0,0,0,0,0,,place073,Frankfurt,place113,Cambridge,0,0,0,0,0,0,0,1,0
DEU,Germany,GBR,UK,0,0,0,0,0,0,77,,place073,Frankfurt,place114,England,0,0,0,0,0,0,1,1,0
DEU,Germany,GBR,UK,0,0,0,0,0,0,0,,place073,Frankfurt,place115,Glasgow,0,0,0,0,0,0,0,1,0
DEU,Germany,GBR,UK,0,0,0,0,0,0,0,,place073,Frankfurt,place116,Liverpool,0,0,0,0,0,0,0,1,0
DEU,Germany,GBR,UK,0,5,0,0,0,0,0,,place073,Frankfurt,place117,London,0,1,0,0,0,0,0,1,1
DEU,Germany,GBR,UK,0,0,0,0,0,0,77,,place073,Frankfurt,place119,Oxford,0,0,0,0,0,0,1,1,0
DEU,Germany,AUS,Australia,0,0,0,0,0,0,0,,place073,Frankfurt,place124,Melbourne,0,0,0,0,0,0,0,0,0
DEU,Germany,AUS,Australia,0,0,0,0,0,0,7,,place073,Frankfurt,place125,Sydney,0,0,0,0,0,0,1,0,0
DEU,Germany,JPN,Japan,0,0,0,0,0,0,0,,place073,Frankfurt,place128,Tokyo,0,0,0,0,0,0,0,0,0
DEU,Germany,ARG,Argentina,0,0,0,0,0,0,0,,place073,Frankfurt,place129,Buenos Aires,0,0,0,0,0,0,0,0,0
DEU,Germany,MEX,Mexico,0,0,0,0,0,0,0,,place073,Frankfurt,place130,Mexico City,0,0,0,0,0,0,0,0,0
DEU,Germany,DEU,Germany,0,0,0,0,0,0,2069,,place073,Frankfurt,place14465,Heidelberg,0,0,0,0,0,0,4,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place073,Frankfurt,place1516,Nashville,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place073,Frankfurt,place16473,Indianapolis,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place073,Frankfurt,place20233,New Haven,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place073,Frankfurt,place5079,Columbus,0,0,0,0,0,0,0,1,0
DEU,Germany,DEU,Germany,0,0,0,0,0,0,2069,,place073,Frankfurt,place9221,Germany,0,0,0,0,0,0,2,1,0
DEU,Germany,DEU,Germany,0,0,0,0,0,0,2069,,place073,Frankfurt,place9543,Bonn,0,0,0,0,0,0,2,1,0
DEU,Germany,CAN,Canada,0,0,0,0,0,0,0,,place074,Hamburg,place001,Montreal,0,0,0,0,0,0,0,1,1
DEU,Germany,CAN,Canada,0,0,0,0,0,0,0,,place074,Hamburg,place002,Ottawa,0,0,0,0,0,0,0,1,0
DEU,Germany,CAN,Canada,0,0,0,0,0,0,0,,place074,Hamburg,place003,Toronto,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place005,Atlanta,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place006,Baltimore,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place007,Boston,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place008,Buffalo,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place010,California,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place011,Chicago,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place012,Cincinnati,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place013,Cleveland,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place014,Dallas,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place015,Denver,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,280,,place074,Hamburg,place016,Detroit,0,0,0,0,0,0,1,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place018,Hollywood,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place019,Houston,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place021,Kansas City,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,280,,place074,Hamburg,place022,Los Angeles,0,0,0,0,0,0,5,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place023,Los Angeles County,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place024,Louisville,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place025,Manhattan,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place026,Milwaukee,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place029,New Orleans,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place030,New York,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,174,0,,place074,Hamburg,place031,New York City,0,0,0,0,0,3,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place033,Oakland,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place037,Philadelphia,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,72,0,0,,place074,Hamburg,place038,Pittsburgh,0,0,0,0,1,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place039,Portland,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place040,Salt Lake City,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place041,San Antonio,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place042,San Diego,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place043,San Francisco,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place045,Santa Monica,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place046,Seattle,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place048,St. Louis,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place050,Washington DC,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,280,,place074,Hamburg,place051,Woodland Hills,0,0,0,0,0,0,2,1,1
DEU,Germany,AUT,Austria,0,0,0,0,47,0,0,,place074,Hamburg,place053,Vienna,0,0,0,0,3,0,0,1,1
DEU,Germany,BEL,Belgium,0,0,0,0,0,0,0,,place074,Hamburg,place055,Brussels,0,0,0,0,0,0,0,1,1
DEU,Germany,CZE,Czech-Rep,0,0,0,0,0,0,0,,place074,Hamburg,place056,Prague,0,0,0,0,0,0,0,1,1
DEU,Germany,FIN,Finland,0,0,0,0,1,0,0,,place074,Hamburg,place057,Helsinki,0,0,0,0,1,0,0,1,0
DEU,Germany,FRA,France,0,0,0,0,0,79,0,,place074,Hamburg,place060,France,0,0,0,0,0,1,0,1,0
DEU,Germany,FRA,France,0,0,0,0,34,0,0,,place074,Hamburg,place067,Paris,0,0,0,0,2,0,0,1,1
DEU,Germany,DEU,Germany,0,0,0,334,0,0,0,,place074,Hamburg,place070,Berlin,0,0,0,2,0,0,0,1,1
DEU,Germany,DEU,Germany,0,0,0,0,0,0,2069,,place074,Hamburg,place071,Cologne,0,0,0,0,0,0,1,1,1
DEU,Germany,DEU,Germany,0,0,0,0,0,0,2069,,place074,Hamburg,place072,Dresden,0,0,0,0,0,0,1,1,1
DEU,Germany,DEU,Germany,0,0,0,334,0,0,0,,place074,Hamburg,place073,Frankfurt,0,0,0,2,0,0,0,1,1
DEU,Germany,DEU,Germany,0,0,0,0,0,0,0,,place074,Hamburg,place074,Hamburg,0,0,0,0,0,0,0,1,1
DEU,Germany,DEU,Germany,0,0,0,0,637,0,0,,place074,Hamburg,place075,Hanover,0,0,0,0,1,0,0,1,1
DEU,Germany,DEU,Germany,0,0,0,334,0,0,0,,place074,Hamburg,place076,Leipzig,0,0,0,1,0,0,0,1,1
DEU,Germany,DEU,Germany,0,0,0,0,0,0,2069,,place074,Hamburg,place077,Munich,0,0,0,0,0,0,10,1,1
DEU,Germany,DEU,Germany,0,0,0,0,0,0,2069,,place074,Hamburg,place079,Stuttgart,0,0,0,0,0,0,3,1,1
DEU,Germany,HUN,Hungary,0,0,0,0,0,15,0,,place074,Hamburg,place081,Budapest,0,0,0,0,0,1,0,1,1
DEU,Germany,IRL,Ireland,0,0,0,0,0,0,0,,place074,Hamburg,place082,Dublin,0,0,0,0,0,0,0,1,1
DEU,Germany,ITA,Italy,0,0,0,0,0,53,0,,place074,Hamburg,place085,Florence,0,0,0,0,0,1,0,1,1
DEU,Germany,ITA,Italy,0,0,0,0,0,0,0,,place074,Hamburg,place087,Milan,0,0,0,0,0,0,0,1,1
DEU,Germany,ITA,Italy,0,0,0,0,0,0,0,,place074,Hamburg,place088,Naples,0,0,0,0,0,0,0,1,0
DEU,Germany,ITA,Italy,0,7,0,0,0,0,0,,place074,Hamburg,place090,Rome,0,1,0,0,0,0,0,1,1
DEU,Germany,ITA,Italy,0,0,0,0,0,0,0,,place074,Hamburg,place092,Turin,0,0,0,0,0,0,0,1,0
DEU,Germany,ITA,Italy,0,0,0,0,0,0,0,,place074,Hamburg,place093,Venice,0,0,0,0,0,0,0,1,0
DEU,Germany,NLD,Holland,0,0,0,0,8,0,0,,place074,Hamburg,place094,Amsterdam,0,0,0,0,1,0,0,1,1
DEU,Germany,NLD,Holland,0,0,0,0,0,0,0,,place074,Hamburg,place098,The Hague,0,0,0,0,0,0,0,1,0
DEU,Germany,POL,Poland,0,0,0,0,0,95,0,,place074,Hamburg,place099,Auschwitz,0,0,0,0,0,2,0,1,1
DEU,Germany,POL,Poland,0,0,0,0,0,0,0,,place074,Hamburg,place100,Warsaw,0,0,0,0,0,0,0,1,1
DEU,Germany,POL,Poland,0,0,0,0,0,95,0,,place074,Hamburg,place101,Wroclaw,0,0,0,0,0,1,0,1,0
DEU,Germany,RUS,Russia,0,0,0,0,0,0,0,,place074,Hamburg,place103,Moscow,0,0,0,0,0,0,0,1,1
DEU,Germany,ESP,Spain,0,0,0,0,0,0,0,,place074,Hamburg,place105,Madrid,0,0,0,0,0,0,0,1,1
DEU,Germany,SWE,Sweden,0,3,0,0,0,0,0,,place074,Hamburg,place107,Stockholm,0,1,0,0,0,0,0,1,1
DEU,Germany,GBR,UK,0,0,0,0,0,0,0,,place074,Hamburg,place111,Birmingham,0,0,0,0,0,0,0,1,0
DEU,Germany,GBR,UK,0,0,0,0,0,0,0,,place074,Hamburg,place113,Cambridge,0,0,0,0,0,0,0,1,0
DEU,Germany,GBR,UK,0,0,0,0,0,0,0,,place074,Hamburg,place114,England,0,0,0,0,0,0,0,1,0
DEU,Germany,GBR,UK,0,0,0,0,0,0,0,,place074,Hamburg,place115,Glasgow,0,0,0,0,0,0,0,1,0
DEU,Germany,GBR,UK,0,0,0,0,0,0,0,,place074,Hamburg,place116,Liverpool,0,0,0,0,0,0,0,1,0
DEU,Germany,GBR,UK,0,0,0,0,24,0,0,,place074,Hamburg,place117,London,0,0,0,0,2,0,0,1,1
DEU,Germany,GBR,UK,0,0,0,0,0,0,0,,place074,Hamburg,place119,Oxford,0,0,0,0,0,0,0,1,0
DEU,Germany,AUS,Australia,0,0,0,0,0,0,0,,place074,Hamburg,place124,Melbourne,0,0,0,0,0,0,0,0,0
DEU,Germany,AUS,Australia,0,0,0,0,0,0,0,,place074,Hamburg,place125,Sydney,0,0,0,0,0,0,0,0,0
DEU,Germany,JPN,Japan,0,0,0,0,0,0,0,,place074,Hamburg,place128,Tokyo,0,0,0,0,0,0,0,0,0
DEU,Germany,ARG,Argentina,0,0,0,0,0,1,0,,place074,Hamburg,place129,Buenos Aires,0,0,0,0,0,1,0,0,0
DEU,Germany,MEX,Mexico,0,0,0,0,0,0,0,,place074,Hamburg,place130,Mexico City,0,0,0,0,0,0,0,0,0
DEU,Germany,DEU,Germany,0,0,0,0,0,1204,0,,place074,Hamburg,place14465,Heidelberg,0,0,0,0,0,1,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place1516,Nashville,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place16473,Indianapolis,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place20233,New Haven,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place074,Hamburg,place5079,Columbus,0,0,0,0,0,0,0,1,0
DEU,Germany,DEU,Germany,0,0,0,0,0,0,0,,place074,Hamburg,place9221,Germany,0,0,0,0,0,0,0,1,0
DEU,Germany,DEU,Germany,0,0,0,0,637,0,0,,place074,Hamburg,place9543,Bonn,0,0,0,0,2,0,0,1,0
DEU,Germany,CAN,Canada,0,0,0,0,0,0,0,,place075,Hanover,place001,Montreal,0,0,0,0,0,0,0,1,1
DEU,Germany,CAN,Canada,0,0,0,0,0,0,0,,place075,Hanover,place002,Ottawa,0,0,0,0,0,0,0,1,0
DEU,Germany,CAN,Canada,0,0,0,0,0,0,0,,place075,Hanover,place003,Toronto,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place005,Atlanta,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place006,Baltimore,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,280,,place075,Hanover,place007,Boston,0,0,0,0,0,0,1,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place008,Buffalo,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place010,California,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,174,0,,place075,Hanover,place011,Chicago,0,0,0,0,0,1,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place012,Cincinnati,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place013,Cleveland,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place014,Dallas,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place015,Denver,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place016,Detroit,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place018,Hollywood,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place019,Houston,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place021,Kansas City,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,174,0,,place075,Hanover,place022,Los Angeles,0,0,0,0,0,1,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place023,Los Angeles County,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place024,Louisville,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place025,Manhattan,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place026,Milwaukee,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place029,New Orleans,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,280,,place075,Hanover,place030,New York,0,0,0,0,0,0,1,1,1
DEU,Germany,USA,USA,0,0,0,0,72,0,0,,place075,Hanover,place031,New York City,0,0,0,0,1,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place033,Oakland,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,174,0,,place075,Hanover,place037,Philadelphia,0,0,0,0,0,2,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place038,Pittsburgh,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place039,Portland,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place040,Salt Lake City,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place041,San Antonio,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place042,San Diego,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place043,San Francisco,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place045,Santa Monica,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place046,Seattle,0,0,0,0,0,0,0,1,0
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place048,St. Louis,0,0,0,0,0,0,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,174,0,,place075,Hanover,place050,Washington DC,0,0,0,0,0,2,0,1,1
DEU,Germany,USA,USA,0,0,0,0,0,0,0,,place075,Hanover,place051,Woodland Hills,0,0,0,0,0,0,0,1,1
DEU,Germany,AUT,Austria,0,0,0,0,0,0,0,,place075,Hanover,place053,Vienna,0,0,0,0,0,0,0,1,1
DEU,Germany,BEL,Belgium,0,0,0,0,0,0,0,,place075,Hanover,place055,Brussels,0,0,0,0,0,0,0,1,1
DEU,Germany,CZE,Czech-Rep,0,0,0,0,0,0,0,,place075,Hanover,place056,Prague,0,0,0,0,0,0,0,1,1
DEU,Germany,FIN,Finland,0,0,0,0,0,0,0,,place075,Hanover,place057,Helsinki,0,0,0,0,0,0,0,1,0
DEU,Germany,FRA,France,0,0,0,0,0,0,0,,place075,Hanover,place060,France,0,0,0,0,0,0,0,1,0
DEU,Germany,FRA,France,0,0,0,0,34,0,0,,place075,Hanover,place067,Paris,0,0,0,0,1,0,0,1,1
DEU,Germany,DEU,Germany,0,0,0,0,0,1204,0,,place075,Hanover,place070,Berlin,0,0,0,0,0,7,0,1,1
DEU,Germany,DEU,Germany,0,0,0,0,0,0,0,,place075,Hanover,place071,Cologne,0,0,0,0,0,0,0,1,1
DEU,Germany,DEU,Germany,0,0,0,334,0,0,0,,place075,Hanover,place072,Dresden,0,0,0,1,0,0,0,1,1
DEU,Germany,DEU,Germany,0,0,0,0,637,0,0,,place075,Hanover,place073,Frankfurt,0,0,0,0,1,0,0,1,1
DEU,Germany,DEU,Germany,0,0,0,0,0,0,2069,,place075,Hanover,place074,Hamburg,0,0,0,0,0,0,6,1,1
DEU,Germany,DEU,Germany,0,0,0,0,0,0,0,,place075,Hanover,place075,Hanover,0,0,0,0,0,0,0,1,1
